band,barrier_free,capacity,card,charter,child,course,credit_card,english,free_drink,free_food,horigotatsu,karaoke,ktai_coupon,lat,lng,lunch,midnight,non_smoking,parking,party_capacity,pet,private_room,show,tatami,tv,wifi,budget.code,genre.code,large_area.code,large_service_area.code,middle_area.code,service_area.code,small_area.code
0,0,25,0,0,1,0,,0,0,0,0,0,1,35.0027972,135.7051031,0,0,2,0,,0,0,0,0,1,未確認,3500,その他,Z022,SS20,Y434,SA22,XE0O
0,0,18,0,0,1,0,,0,0,0,0,0,1,34.99553625,135.7119033,0,1,0,0,18,0,0,0,0,0,0,2500,居酒屋,Z022,SS20,Y434,SA22,XE0O
0,0,17,0,0,2,0,,0,0,0,0,0,1,35.01829489,135.7172354,1,0,2,0,16,0,0,0,0,0,0,1750,イタリアン・フレンチ,Z022,SS20,Y434,SA22,XE0O
0,0,30,0,0,2,0,,1,0,0,0,0,1,35.02115303,135.723132,1,0,0,0,35,0,0,0,0,0,0,1750,洋食,Z022,SS20,Y434,SA22,XE0O
1,0,48,0,0,0,1,,0,1,0,0,0,1,35.01533648,135.6995954,0,1,0,1,33,0,0,0,0,0,0,2500,居酒屋,Z022,SS20,Y434,SA22,XE0O
0,0,48,0,0,1,1,,0,0,0,0,0,1,35.002135,135.6906633,1,0,0,1,24,0,0,0,0,0,0,3500,和食,Z022,SS20,Y434,SA22,XE0O
0,0,28,0,0,2,0,,0,0,0,0,0,1,35.01475575,135.6894879,1,0,1,0,30,0,0,0,1,0,1,1750,和食,Z022,SS20,Y434,SA22,XE0O
0,0,70,0,0,1,0,,0,0,0,0,0,1,35.01975587,135.7189546,1,1,2,0,,0,0,0,0,0,0,1750,中華,Z022,SS20,Y434,SA22,XE0O
0,0,50,0,0,1,0,,0,0,0,0,0,1,35.00652931,135.7063423,0,1,0,1,20,0,0,0,0,0,0,2500,居酒屋,Z022,SS20,Y434,SA22,XE0O
0,0,102,1,0,2,0,"[V,M,A,D,J]",0,1,1,0,0,1,35.02128753,135.6904996,0,1,2,1,,0,0,0,0,0,未確認,1750,創作料理,Z022,SS20,Y434,SA22,XE0O
0,0,50,0,0,2,0,,1,0,0,0,0,1,35.02800233,135.714703,1,0,0,1,20,0,0,0,0,0,0,2500,お好み焼き・もんじゃ,Z022,SS20,Y434,SA22,XE0O
0,0,21,0,0,1,0,,0,0,0,0,0,1,35.00689568,135.7193356,1,0,2,1,21,0,0,0,0,0,1,1750,カフェ・スイーツ,Z022,SS20,Y434,SA22,XE0O
0,0,32,0,0,1,0,,0,0,0,0,0,1,35.01448657,135.6995593,1,1,2,0,,0,0,0,0,0,0,1750,中華,Z022,SS20,Y434,SA22,XE0O
0,0,130,1,0,2,0,"[V,M,A,D,J]",0,1,1,0,0,1,35.01846005,135.7131477,0,1,2,1,,0,0,0,0,0,未確認,1750,創作料理,Z022,SS20,Y434,SA22,XE0O
0,0,12,0,0,2,0,,0,0,0,0,0,1,35.03131456,135.6717417,1,0,2,1,10,0,0,0,0,0,0,1750,カフェ・スイーツ,Z022,SS20,Y434,SA22,XE0O
0,0,38,0,0,2,0,,0,0,0,0,0,1,35.02008612,135.7073529,1,1,0,1,18,0,0,0,0,0,1,1750,ラーメン,Z022,SS20,Y434,SA22,XE0O
0,1,40,0,0,2,0,,1,0,0,0,0,1,35.02688272,135.714002,0,0,0,0,30,1,0,0,0,0,1,1750,和食,Z022,SS20,Y434,SA22,XE0O
0,0,20,0,0,2,0,,0,1,1,0,0,1,35.01743602,135.7139151,1,1,0,0,20,0,0,0,0,0,1,2500,居酒屋,Z022,SS20,Y434,SA22,XE0O
0,0,20,1,0,1,1,"[V,M,A,D,J]",0,0,0,0,0,1,35.0144755,135.7010619,0,1,0,0,22,0,0,0,0,0,0,2500,各国料理,Z022,SS20,Y434,SA22,XE0O
0,0,42,0,0,1,1,,0,0,0,0,0,1,35.01454381,135.7004645,1,0,0,0,30,0,0,0,0,0,0,1750,中華,Z022,SS20,Y434,SA22,XE0O
0,1,26,0,0,1,0,,0,1,0,0,0,1,35.00846273,135.7193661,1,1,0,0,30,0,0,0,0,0,0,1750,居酒屋,Z022,SS20,Y434,SA22,XE0O
0,0,34,0,0,2,1,,0,0,0,1,0,1,35.01907258,135.7174298,0,0,0,1,25,0,0,0,1,0,1,6000,居酒屋,Z022,SS20,Y434,SA22,XE0O
0,0,62,1,0,1,1,"[V,M,A,D,J]",1,1,0,0,0,1,35.02778151,135.7139501,1,0,2,1,28,0,1,0,0,0,1,4500,和食,Z022,SS20,Y434,SA22,XE0O
0,0,78,0,0,2,1,,1,0,0,0,0,1,35.02605395,135.6675812,1,0,2,1,80,0,0,0,0,0,1,2500,和食,Z022,SS20,Y434,SA22,XE0O
0,0,26,0,0,1,0,,1,0,0,0,0,1,35.02284047,135.6694783,1,0,2,0,26,0,0,0,0,0,0,1750,カフェ・スイーツ,Z022,SS20,Y434,SA22,XE0O
0,0,22,0,0,1,1,,0,1,0,0,0,1,35.00268279,135.7176164,0,0,0,1,22,0,0,0,0,0,1,3500,焼肉・ホルモン,Z022,SS20,Y434,SA22,XE0O
0,0,110,1,0,1,1,"[V,M,A,D,J]",0,1,0,0,0,1,35.0211662,135.692268,1,0,0,1,110,0,0,0,0,0,0,1750,中華,Z022,SS20,Y434,SA22,XE0O
0,0,38,1,0,1,1,"[V,M,A,D,J]",0,1,0,0,0,1,35.01072368,135.7237684,1,0,0,1,38,0,0,0,0,0,0,2500,創作料理,Z022,SS20,Y434,SA22,XE0O
0,0,17,0,0,1,0,,0,0,0,0,0,1,35.02112455,135.6928735,1,0,2,1,17,0,0,0,0,0,1,1750,ラーメン,Z022,SS20,Y434,SA22,XE0O
0,0,54,0,0,2,0,,0,0,0,0,0,1,35.00351317,135.7143556,1,0,2,1,18,0,0,0,0,0,1,1750,中華,Z022,SS20,Y434,SA22,XE0O
0,0,29,0,0,1,0,,0,0,0,0,0,1,35.00345185,135.7051703,1,0,0,1,,0,0,0,0,0,0,1750,カフェ・スイーツ,Z022,SS20,Y434,SA22,XE0O
0,0,29,1,1,1,1,"[V,M,A,D,J]",0,1,0,0,0,0,35.01549415,135.7312979,1,0,2,0,30,0,1,0,0,0,0,4500,洋食,Z022,SS20,Y434,SA22,XE0O
0,0,53,1,1,1,1,"[V,M,A,D,J]",0,1,0,0,0,1,34.98173842,135.7495163,1,0,2,0,53,0,1,0,0,0,1,4500,和食,Z022,SS20,Y435,SA22,XE0P
0,0,30,0,1,0,1,,1,1,0,1,0,1,34.9797701,135.7523114,0,0,0,0,30,0,0,0,0,0,1,2500,居酒屋,Z022,SS20,Y435,SA22,XE0P
0,0,30,0,1,1,1,,0,1,0,1,0,0,34.97920963,135.7531808,1,0,2,0,30,0,0,0,1,0,0,1750,居酒屋,Z022,SS20,Y435,SA22,XE0P
0,0,22,1,0,1,0,"[V,M,A,D,J]",0,0,0,0,0,0,34.98159934,135.7525519,0,0,2,0,10,0,0,0,0,0,0,4500,焼肉・ホルモン,Z022,SS20,Y435,SA22,XE0P
0,0,18,0,0,2,1,,0,0,0,0,0,1,34.98199204,135.7511503,1,0,2,0,18,0,0,0,0,0,0,6000,和食,Z022,SS20,Y435,SA22,XE0P
0,0,24,1,0,1,0,"[V,M,A,D,J]",0,0,0,0,0,1,34.97686595,135.750608,1,0,0,0,24,0,0,0,0,0,1,2500,和食,Z022,SS20,Y435,SA22,XE0P
0,0,30,0,0,2,0,,0,1,0,0,0,1,34.97912259,135.7486226,0,0,0,0,30,0,0,0,0,0,0,1750,お好み焼き・もんじゃ,Z022,SS20,Y435,SA22,XE0P
0,0,40,0,0,1,0,,0,0,0,0,0,1,34.98243083,135.7490699,0,0,2,0,40,0,0,0,0,0,1,1750,和食,Z022,SS20,Y435,SA22,XE0P
0,0,25,1,0,2,0,[V],0,0,0,0,0,1,34.98343434,135.7496365,0,1,0,0,25,0,0,0,0,0,1,1750,お好み焼き・もんじゃ,Z022,SS20,Y435,SA22,XE0P
0,0,20,0,0,1,0,,0,0,0,0,0,1,34.97917744,135.7423079,0,1,0,0,,0,0,0,0,0,0,3500,焼肉・ホルモン,Z022,SS20,Y435,SA22,XE0P
0,0,30,0,0,2,0,,1,0,0,0,0,1,34.98285856,135.7490227,1,0,2,0,30,0,0,0,0,0,0,1750,和食,Z022,SS20,Y435,SA22,XE0P
0,0,88,1,1,2,1,"[V,M,A,J,G]",1,1,0,1,0,0,34.96967665,135.757258,1,0,2,1,80,0,1,0,1,1,0,3500,焼肉・ホルモン,Z022,SS20,Y435,SA22,XE0Q
0,0,25,0,1,1,1,,0,0,0,0,0,0,34.96967665,135.757258,1,0,2,1,25,0,0,0,0,0,0,750,和食,Z022,SS20,Y435,SA22,XE0Q
0,0,30,0,0,2,0,,0,0,0,0,0,0,34.97024523,135.7351521,1,0,2,0,20,0,0,0,1,0,0,1750,洋食,Z022,SS20,Y435,SA22,XE0Q
0,0,36,0,0,2,1,,0,1,0,0,0,0,34.96335381,135.7122433,0,1,0,1,36,0,1,0,1,0,1,3500,居酒屋,Z022,SS20,Y435,SA22,XE0Q
0,0,57,1,0,2,1,"[V,M,A,D,J]",0,1,1,0,0,1,34.96540928,135.7066293,1,0,2,1,20,0,0,0,0,0,未確認,1750,イタリアン・フレンチ,Z022,SS20,Y435,SA22,XE0Q
0,0,124,1,0,2,1,"[V,M,A,J]",0,1,1,1,0,1,34.96616195,135.7176594,1,0,2,1,124,0,0,0,1,0,0,2500,焼肉・ホルモン,Z022,SS20,Y435,SA22,XE0Q
0,0,33,1,1,2,1,"[V,M,A,J]",1,1,0,0,0,0,34.97941127,135.7412957,0,1,0,1,37,0,0,0,1,1,1,3500,居酒屋,Z022,SS20,Y435,SA22,XE0Q
0,0,100,1,0,2,1,"[V,M,A,D,J,G, {'code': 'c12', 'name': 'Discover'}]",0,0,0,0,0,1,34.97354112,135.7418537,1,1,2,1,,0,0,0,0,0,1,1250,洋食,Z022,SS20,Y435,SA22,XE0Q
0,0,30,0,1,2,1,,0,1,0,1,0,0,34.96767344,135.7408478,0,0,0,1,30,0,1,0,1,1,未確認,3500,焼肉・ホルモン,Z022,SS20,Y435,SA22,XE0Q
0,0,130,1,1,2,1,"[V,M,A,D,J,G]",1,0,0,1,0,0,34.97616425,135.7339809,1,0,2,1,50,0,0,0,1,0,0,2500,お好み焼き・もんじゃ,Z022,SS20,Y435,SA22,XE0Q
0,0,52,1,0,2,1,"[V,M,A,D,J]",1,1,0,0,0,1,34.97710894,135.7491973,0,0,2,1,30,0,0,0,0,0,0,4500,焼肉・ホルモン,Z022,SS20,Y435,SA22,XE0Q
0,1,50,1,1,1,1,"[V,M,A,D,J,G]",0,1,0,1,0,0,34.95325892,135.7268598,1,0,0,1,50,0,0,0,0,0,0,4500,居酒屋,Z022,SS20,Y435,SA22,XE0Q
0,0,76,1,0,2,0,"[V,M,A,D,J,G, {'code': 'c12', 'name': 'Discover'}]",0,1,1,0,0,0,34.96349423,135.7070535,1,0,2,1,76,0,0,0,0,0,0,2500,創作料理,Z022,SS20,Y435,SA22,XE0Q
0,1,40,1,0,2,1,"[V,M,A,D,J]",1,1,0,0,0,1,34.96540928,135.7066293,1,0,2,1,12,0,0,0,0,0,1,1750,和食,Z022,SS20,Y435,SA22,XE0Q
0,0,28,1,0,2,0,"[V,M]",0,1,0,0,0,0,34.9752794,135.7595418,1,0,2,0,28,0,0,0,0,0,0,4500,焼肉・ホルモン,Z022,SS20,Y435,SA22,XE0Q
0,0,13,0,0,1,0,,0,0,0,0,0,1,34.97394626,135.7616591,1,0,2,0,,0,0,0,0,0,0,2500,カフェ・スイーツ,Z022,SS20,Y435,SA22,XE0Q
0,0,12,1,0,1,0,"[V,M,A,D,J,G, {'code': 'c12', 'name': 'Discover'}]",0,0,0,0,0,1,34.97004385,135.7580724,1,0,2,1,,0,0,0,0,0,未確認,,カフェ・スイーツ,Z022,SS20,Y435,SA22,XE0Q
0,0,40,0,0,0,0,,0,0,0,0,0,1,34.97972013,135.7649761,0,1,2,0,,0,0,0,0,0,未確認,4500,焼肉・ホルモン,Z022,SS20,Y435,SA22,XE0Q
0,0,28,1,0,1,0,"[V,M,A,D,J]",0,0,0,0,0,0,34.96966665,135.7574344,1,0,0,0,10,0,0,0,0,0,0,2500,居酒屋,Z022,SS20,Y435,SA22,XE0Q
0,0,22,1,1,1,0,"[V,M,A]",1,0,0,0,0,1,34.97933867,135.7599655,1,0,2,0,,0,0,0,0,0,1,,カフェ・スイーツ,Z022,SS20,Y435,SA22,XE0Q
0,0,36,0,0,2,1,,1,1,0,0,0,0,34.96985414,135.7578307,1,0,2,1,26,0,0,0,1,0,0,1750,中華,Z022,SS20,Y435,SA22,XE0Q
0,0,12,1,1,2,0,"[V,M,A,J]",0,1,0,0,0,1,34.97957214,135.74364,1,0,2,1,16,0,0,0,1,0,1,1750,カフェ・スイーツ,Z022,SS20,Y435,SA22,XE0Q
0,0,25,0,1,1,1,,0,1,0,0,0,0,34.98165156,135.7644456,1,0,2,1,25,0,0,0,0,1,1,2500,中華,Z022,SS20,Y435,SA22,XE0Q
0,0,68,1,0,0,0,"[V,M,A,D,J,G]",0,0,0,0,0,1,34.96343842,135.707855,1,0,2,0,,0,0,0,0,0,未確認,,中華,Z022,SS20,Y435,SA22,XE0Q
0,0,13,0,0,1,0,,0,0,0,0,0,1,34.97589234,135.7579416,1,0,0,1,,0,0,0,0,0,0,1750,ラーメン,Z022,SS20,Y435,SA22,XE0Q
0,0,51,0,0,2,0,,0,0,0,0,0,1,34.96979303,135.7577002,1,0,1,1,,0,0,0,0,0,0,1750,和食,Z022,SS20,Y435,SA22,XE0Q
0,1,50,1,0,2,0,"[V,M,A,D,J]",0,0,0,0,0,1,34.97516638,135.7371593,1,0,2,1,,0,0,0,0,0,0,1750,洋食,Z022,SS20,Y435,SA22,XE0Q
0,0,28,1,1,2,1,"[V,M,A,D]",0,1,0,1,0,0,34.97420205,135.7488777,1,0,0,0,25,0,0,0,0,0,1,3500,居酒屋,Z022,SS20,Y435,SA22,XE0Q
0,0,50,1,0,2,1,"[V,M,A,D,J]",1,0,0,0,0,1,34.96540928,135.7066293,1,0,2,1,18,0,0,0,0,0,0,1750,和食,Z022,SS20,Y435,SA22,XE0Q
0,0,80,0,0,2,1,,0,1,1,0,0,1,34.97935307,135.7582831,1,0,0,0,50,0,0,0,0,0,1,1750,アジア・エスニック,Z022,SS20,Y435,SA22,XE0Q
0,0,27,0,0,2,0,,0,0,0,0,0,1,34.96993277,135.7351466,1,1,0,1,,0,0,0,0,0,0,1750,ラーメン,Z022,SS20,Y435,SA22,XE0Q
0,0,38,0,0,1,0,,0,0,0,0,0,1,34.97752243,135.745824,1,0,0,1,38,0,0,0,0,0,0,2500,和食,Z022,SS20,Y435,SA22,XE0Q
0,1,80,1,0,1,0,"[V,M,A,D,J]",0,1,0,0,0,1,34.96540928,135.7066293,1,0,2,1,20,0,1,0,0,0,1,1750,和食,Z022,SS20,Y435,SA22,XE0Q
0,0,150,1,0,2,0,"[V,M,A,D,J,G]",0,0,1,0,0,1,34.96516736,135.7064854,1,0,2,1,150,0,0,0,0,0,0,2500,創作料理,Z022,SS20,Y435,SA22,XE0Q
0,0,98,1,0,2,1,"[V,M,A,D,J]",0,1,1,0,0,1,34.96516736,135.7064854,1,0,2,1,90,0,0,0,0,0,1,3500,焼肉・ホルモン,Z022,SS20,Y435,SA22,XE0Q
0,0,21,0,0,2,1,,0,0,0,0,0,1,34.97190744,135.7306758,1,0,0,1,8,0,0,0,0,0,0,750,ラーメン,Z022,SS20,Y435,SA22,XE0Q
0,0,43,1,0,2,1,"[V,M,A,D,J]",0,1,0,0,0,1,34.979114,135.7496672,0,1,0,1,40,0,0,0,0,0,1,3500,居酒屋,Z022,SS20,Y435,SA22,XE0Q
0,0,95,0,0,1,0,,0,0,0,0,0,1,34.97318665,135.7268775,0,0,未確認,1,,0,0,0,0,0,未確認,1750,和食,Z022,SS20,Y435,SA22,XE0Q
0,0,23,0,0,2,1,,0,0,0,0,0,1,34.97870016,135.74932,1,0,1,1,25,0,0,0,0,0,1,1750,洋食,Z022,SS20,Y435,SA22,XE0Q
0,0,102,0,0,1,0,,0,0,0,0,0,1,34.95833851,135.7458266,1,1,2,1,,0,0,0,0,0,0,1750,中華,Z022,SS20,Y435,SA22,XE0Q
0,0,88,1,0,2,0,"[V,M,A,D,J]",1,1,1,0,0,1,34.96913199,135.7456646,0,1,2,1,,0,0,0,0,0,0,1750,創作料理,Z022,SS20,Y435,SA22,XE0Q
0,0,178,1,0,2,1,"[V,J]",0,1,1,1,0,1,34.97363663,135.7404016,0,1,2,1,48,0,0,0,0,0,0,2500,焼肉・ホルモン,Z022,SS20,Y435,SA22,XE0Q
0,0,200,0,0,2,0,,0,0,0,0,0,1,34.96321817,135.7076609,1,0,2,0,200,0,0,0,0,0,未確認,1750,各国料理,Z022,SS20,Y435,SA22,XE0Q
0,1,47,0,1,2,1,,0,0,0,0,0,0,34.96830928,135.7682929,1,0,2,0,47,0,0,0,1,0,未確認,1250,居酒屋,Z022,SS20,Y437,SA22,XE0R
0,0,72,1,0,1,1,"[V,M,A,J,G, {'code': 'c12', 'name': 'Discover'}]",0,1,1,0,0,1,34.96473581,135.7685347,0,1,2,1,40,0,0,0,1,0,1,2500,韓国料理,Z022,SS20,Y437,SA22,XE0R
0,0,30,0,1,1,1,,1,0,0,0,0,0,34.96661815,135.7710358,1,0,2,0,26,0,1,0,1,0,0,,カフェ・スイーツ,Z022,SS20,Y437,SA22,XE0R
0,0,92,0,0,1,1,,1,0,0,0,0,1,34.96787692,135.7719101,0,0,2,0,30,0,0,0,1,0,1,3500,和食,Z022,SS20,Y437,SA22,XE0R
0,0,28,1,1,2,1,"[V,M,A,D,J,G]",1,1,0,0,0,0,34.96954914,135.7681404,1,0,2,1,28,0,0,0,1,0,0,4500,和食,Z022,SS20,Y437,SA22,XE0R
0,0,30,0,0,2,0,,1,0,0,0,0,1,34.96825179,135.7683371,1,0,1,0,30,0,0,0,0,0,1,1750,中華,Z022,SS20,Y437,SA22,XE0R
0,0,54,0,0,1,0,,1,0,0,0,0,1,34.96817325,135.7708299,1,0,1,0,30,0,0,0,0,0,0,1750,和食,Z022,SS20,Y437,SA22,XE0R
0,0,17,1,0,2,1,"[V,M]",1,0,0,0,0,1,34.96630841,135.7687346,0,0,2,0,17,1,0,0,0,0,1,,カフェ・スイーツ,Z022,SS20,Y437,SA22,XE0R
0,0,46,0,0,2,1,,0,0,0,0,0,1,34.96956593,135.7732955,1,0,2,0,24,0,0,0,0,0,1,2500,和食,Z022,SS20,Y437,SA22,XE0R
0,0,100,1,1,2,1,"[V,M]",0,1,1,1,0,1,34.93282684,135.7641156,1,1,2,1,40,0,1,0,1,0,未確認,1750,お好み焼き・もんじゃ,Z022,SS20,Y437,SA22,XE0S
0,0,36,1,0,0,1,"[V,M,A,D,J]",0,0,0,1,0,0,34.93286132,135.765773,0,0,2,0,36,0,0,0,0,0,1,4500,居酒屋,Z022,SS20,Y437,SA22,XE0S
0,1,45,1,1,2,1,"[V,M,A,D,J, {'code': 'c12', 'name': 'Discover'}]",1,1,0,1,0,0,34.93199692,135.7634815,1,0,2,0,45,0,1,0,0,0,1,3500,居酒屋,Z022,SS20,Y437,SA22,XE0S
0,0,45,1,1,2,1,"[V,M]",0,1,1,0,0,0,34.93261068,135.7608012,0,1,2,0,50,0,1,0,1,0,0,3500,居酒屋,Z022,SS20,Y437,SA22,XE0S
0,0,45,1,1,2,1,"[V,M]",0,1,1,0,0,0,34.9326104,135.7608009,0,1,2,0,50,0,1,0,1,0,0,3500,韓国料理,Z022,SS20,Y437,SA22,XE0S
0,0,79,1,0,2,1,"[V,M]",0,1,0,1,0,0,34.9329032,135.7633482,1,0,2,0,79,0,0,0,0,0,0,2500,居酒屋,Z022,SS20,Y437,SA22,XE0S
0,1,100,1,1,1,0,"[V,M]",0,1,1,1,0,1,34.93288877,135.7636856,1,0,2,0,100,0,1,0,1,0,1,1750,居酒屋,Z022,SS20,Y437,SA22,XE0S
0,0,35,1,1,1,1,"[V,M,A,D,J]",0,0,0,0,0,1,34.93181407,135.759668,0,0,2,0,50,0,0,0,0,0,0,3500,ダイニングバー・バル,Z022,SS20,Y437,SA22,XE0S
0,0,38,1,1,2,1,"[V,M,A,D,J]",1,1,1,0,0,0,34.93227564,135.79319,0,0,2,1,40,0,0,0,0,1,1,6000,焼肉・ホルモン,Z022,SS20,Y437,SA22,XE0S
0,0,28,0,0,1,1,,0,1,0,0,0,0,34.93129054,135.7842539,1,0,2,1,20,0,0,0,0,0,未確認,3500,イタリアン・フレンチ,Z022,SS20,Y437,SA22,XE0S
0,0,24,0,0,1,1,,0,1,0,0,0,0,34.93190443,135.7634168,1,0,2,1,24,0,0,0,0,0,0,3500,居酒屋,Z022,SS20,Y437,SA22,XE0S
0,0,22,1,1,0,1,"[V,M,A,D,J, {'code': 'c12', 'name': 'Discover'}]",1,1,0,0,0,0,34.93230827,135.7634829,0,0,0,0,22,0,0,0,0,0,0,3500,和食,Z022,SS20,Y437,SA22,XE0S
0,1,40,1,1,2,1,"[V,M,A,D,J,G]",0,1,0,0,0,0,34.93399308,135.7633426,0,1,0,1,40,0,1,0,0,0,1,3500,居酒屋,Z022,SS20,Y437,SA22,XE0S
0,0,64,1,0,1,1,"[V,M,J]",0,1,1,1,0,1,34.93312512,135.7634315,1,0,2,0,28,0,0,0,0,0,0,3500,焼肉・ホルモン,Z022,SS20,Y437,SA22,XE0S
0,0,30,0,0,2,1,,0,1,1,0,0,0,34.93981956,135.7957076,1,0,2,1,33,0,0,0,0,0,0,1250,各国料理,Z022,SS20,Y437,SA22,XE0S
0,1,144,1,0,2,1,"[V,J]",1,1,0,0,0,0,34.93705292,135.7950397,1,0,2,1,60,0,1,0,1,0,0,2500,和食,Z022,SS20,Y437,SA22,XE0S
0,0,33,1,1,1,1,"[V,M,A,D,J,G, {'code': 'c12', 'name': 'Discover'}]",1,0,0,0,0,0,34.93071754,135.759878,1,0,2,0,33,0,0,0,0,0,1,2500,ダイニングバー・バル,Z022,SS20,Y437,SA22,XE0S
1,0,38,1,0,2,1,"[V,M,A,J]",0,1,1,0,0,0,34.93321959,135.7649675,1,0,2,0,42,0,0,1,0,0,1,4500,イタリアン・フレンチ,Z022,SS20,Y437,SA22,XE0S
0,0,24,1,1,2,1,"[V,M,A,J, {'code': 'c12', 'name': 'Discover'}]",0,1,0,0,0,0,34.93337613,135.7601865,1,0,2,0,16,0,1,0,1,0,1,2500,居酒屋,Z022,SS20,Y437,SA22,XE0S
0,0,60,1,0,2,1,"[V,M,A,D,J]",0,1,0,0,0,0,34.93235293,135.7607345,1,0,2,0,32,0,0,0,0,0,1,2500,居酒屋,Z022,SS20,Y437,SA22,XE0S
0,0,21,1,0,0,1,"[V,M,A,D,J]",0,1,0,0,0,0,34.93162557,135.7635054,1,0,0,0,13,0,0,0,0,0,0,4500,居酒屋,Z022,SS20,Y437,SA22,XE0S
0,0,94,1,1,2,1,"[V,M,A,D,J]",0,1,0,1,0,0,34.93315039,135.7628165,0,1,2,0,94,0,1,0,0,0,未確認,2500,居酒屋,Z022,SS20,Y437,SA22,XE0S
0,0,88,1,0,2,1,"[V,M,A,J]",0,1,0,0,0,0,34.93281967,135.7661118,1,0,2,1,24,0,0,0,0,0,0,1750,お好み焼き・もんじゃ,Z022,SS20,Y437,SA22,XE0S
0,0,80,1,1,1,1,"[V,M,A,D,J]",0,1,0,1,0,0,34.93223631,135.7620872,1,0,2,0,18,0,1,0,0,0,0,3500,居酒屋,Z022,SS20,Y437,SA22,XE0S
0,1,34,0,1,1,1,,0,1,0,0,0,0,34.93459074,135.7612683,1,0,1,0,40,0,1,0,0,0,0,4500,イタリアン・フレンチ,Z022,SS20,Y437,SA22,XE0S
0,0,32,1,0,1,1,"[A,D,J]",0,0,0,0,0,1,34.94536834,135.7822883,1,0,1,1,20,0,0,0,0,0,0,8500,洋食,Z022,SS20,Y437,SA22,XE0S
0,0,25,0,1,1,1,,0,0,0,1,0,1,34.94018772,135.7661757,1,0,0,1,25,0,0,0,0,0,0,6000,創作料理,Z022,SS20,Y437,SA22,XE0S
0,0,46,1,1,2,1,"[V,M,A,D,J, {'code': 'c12', 'name': 'Discover'}]",0,1,0,0,0,0,34.93244244,135.7641739,0,0,2,0,46,0,0,0,1,0,1,3500,焼肉・ホルモン,Z022,SS20,Y437,SA22,XE0S
0,0,30,0,1,1,0,,0,0,0,0,0,0,34.93357726,135.7620566,1,0,2,0,30,1,0,0,1,0,1,,カフェ・スイーツ,Z022,SS20,Y437,SA22,XE0S
0,0,80,1,0,0,1,"[V,M,A,D,J]",1,1,0,0,0,1,34.93312237,135.7645036,1,0,0,1,20,0,1,0,0,0,0,1750,居酒屋,Z022,SS20,Y437,SA22,XE0S
0,0,38,1,1,2,1,"[V,M,A,D,J]",0,1,0,1,0,0,34.93325795,135.7661304,0,0,1,1,38,0,0,0,1,0,0,2500,焼肉・ホルモン,Z022,SS20,Y437,SA22,XE0S
0,0,25,1,0,1,0,"[V,M,A]",0,0,0,0,0,1,34.93248021,135.7637509,1,0,未確認,0,25,0,0,0,0,0,未確認,8500,和食,Z022,SS20,Y437,SA22,XE0S
0,0,100,1,1,2,1,"[V,M,A,D,J,G]",0,1,0,0,0,0,34.93287766,135.7638162,0,0,2,0,50,0,1,0,0,0,未確認,3500,居酒屋,Z022,SS20,Y437,SA22,XE0S
0,0,26,0,1,0,1,,0,1,0,1,0,1,34.93165577,135.7600346,1,0,1,0,24,0,0,0,0,0,1,3500,中華,Z022,SS20,Y437,SA22,XE0S
0,0,24,1,1,1,1,"[V,D,G]",0,1,0,0,0,0,34.93231244,135.7634871,0,0,0,0,26,0,0,0,1,0,0,6000,居酒屋,Z022,SS20,Y437,SA22,XE0S
0,0,90,1,1,1,1,"[V,M,A,D,J,G]",0,0,0,0,0,0,34.93310571,135.7645158,0,0,2,0,40,0,0,0,0,0,0,2500,居酒屋,Z022,SS20,Y437,SA22,XE0S
0,0,64,1,1,1,1,"[V,M,A,D,J]",0,1,0,1,0,0,34.93325959,135.7648541,0,0,2,0,38,0,1,0,1,0,1,4500,居酒屋,Z022,SS20,Y437,SA22,XE0S
0,0,70,1,0,2,1,"[V,M,A,D,J]",0,1,0,1,0,0,34.93312877,135.76473,1,0,2,0,20,0,0,0,0,0,0,2500,居酒屋,Z022,SS20,Y437,SA22,XE0S
0,0,45,1,1,1,1,"[V,M,A,D,J, {'code': 'c12', 'name': 'Discover'}]",0,1,0,0,0,1,34.93512211,135.7630287,1,0,2,0,20,0,1,0,0,0,0,1750,お好み焼き・もんじゃ,Z022,SS20,Y437,SA22,XE0S
0,0,41,0,0,1,1,,0,1,0,0,0,1,34.93197749,135.7641342,1,0,2,0,41,0,0,0,1,0,1,6000,創作料理,Z022,SS20,Y437,SA22,XE0S
0,0,41,1,0,2,1,"[V,M,A,D,J]",0,1,1,0,0,1,34.93289821,135.7634765,0,1,2,0,43,0,0,0,0,0,未確認,1750,居酒屋,Z022,SS20,Y437,SA22,XE0S
0,0,184,1,1,1,1,"[V,M,A,D,J]",0,1,0,1,0,1,34.93325514,135.7645869,0,0,2,0,65,0,1,0,1,0,未確認,2500,居酒屋,Z022,SS20,Y437,SA22,XE0S
0,0,44,0,1,2,1,,0,1,1,0,0,0,34.9320024,135.7600763,1,0,2,0,44,0,0,0,1,0,0,2500,アジア・エスニック,Z022,SS20,Y437,SA22,XE0S
0,0,40,1,1,1,0,"[V,M,A,D,J]",0,1,0,0,0,1,34.93309677,135.7624252,1,0,2,0,,0,0,0,0,1,未確認,2500,イタリアン・フレンチ,Z022,SS20,Y437,SA22,XE0S
